Season,Player,Tm,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,Bruno Caboclo,RAP,20,37,35,1270,5.5,13.6,0.403,2.4,7.2,0.335,3.1,6.4,0.48,2,2.8,0.727,1.3,5.5,6.8,1.8,1.1,1.8,2.2,3.9,15.4
2016,Kevin Capers,WES,22,35,0,326,5.9,12,0.486,0.8,2.9,0.269,5.1,9.2,0.554,6.1,8.8,0.688,1.2,2.1,3.3,3,1.8,0,2.8,8,18.6
2016,Derrick Caracter,ERI,27,24,0,272,6,13.5,0.441,0,0.3,0,6,13.2,0.45,3.2,3.7,0.857,4.8,6.6,11.4,1.1,1.1,1.6,4.4,7.4,15.1
2016,Matt Carlino,RIO,23,27,2,382,3.1,10.5,0.297,2.5,7.9,0.31,0.7,2.5,0.259,1,1.4,0.733,0.7,3.5,4.1,4.1,2.2,0.1,1.4,4.6,9.7
2016,James Carlton,OKL,23,7,0,22,6.5,21.3,0.308,4.9,18,0.273,1.6,3.3,0.5,0,0,NA,4.9,6.5,11.5,0,0,4.9,0,1.6,18
2016,Rodney Carney,DEL,31,36,5,780,6.2,14.1,0.441,3.2,8.5,0.373,3,5.6,0.545,1.2,1.7,0.722,0.7,3.5,4.2,1.5,1.2,0.7,1.5,2.8,16.8
2016,Javier Carter,BAK,24,41,0,484,4.2,9.5,0.445,0.4,1.3,0.353,3.8,8.3,0.459,2.4,3,0.78,3.9,4.9,8.9,1.4,0.9,2,2.1,5.4,11.3
2016,Kyle Casey,BAK,26,50,27,1215,4.2,9.8,0.431,0.7,2.5,0.301,3.5,7.4,0.474,2.7,3.5,0.765,2,5.3,7.3,2.5,0.7,0.9,2.7,4.8,11.9
2016,Josh Childress,TEX,32,8,1,242,5.8,11.8,0.494,0.6,1.6,0.364,5.2,10.1,0.515,2.1,3,0.7,1.8,6,7.7,1.9,1.2,0.7,0.4,2.5,14.3
2016,Ian Chiles,TOT,25,10,0,79,8.2,15.5,0.529,0,0,NA,8.2,15.5,0.529,2.3,2.3,1,5.5,7.3,12.8,0.9,0,2.3,3.2,6.8,18.7
2016,Patrick Christopher,IOW,27,20,19,643,6.6,14.7,0.45,2,5.4,0.371,4.6,9.2,0.497,1.8,2.4,0.786,0.4,2.5,3,2.8,0.8,0.3,1.2,3.2,17.1
2016,Rakeem Christmas,FOR,24,48,46,1443,6.1,12.9,0.473,0,0.1,0.25,6.1,12.8,0.475,4.4,6,0.732,2.7,5.9,8.6,0.9,0.7,2,2.7,4.8,16.6
2016,Coty Clarke,MAI,23,44,16,1152,7.9,15.5,0.513,2.4,5.8,0.406,5.6,9.6,0.578,4.2,5.2,0.792,2.7,7.6,10.3,3.6,1.6,0.9,2.7,3.3,22.4
2016,Earl Clark,TOT,28,33,27,1082,7.7,18.5,0.414,1.9,4.7,0.397,5.8,13.8,0.42,3.2,4.4,0.725,1.4,7.2,8.6,2.2,0.7,1.2,2.7,2.2,20.3
2016,Mike Cobbins,OKL,23,29,0,209,3.3,6.5,0.5,0,0.2,0,3.3,6.4,0.514,1.6,3.4,0.45,1.7,4.8,6.5,0.7,1,0.7,2.4,6.5,8.1
2016,JerShon Cobb,CAN,24,8,0,117,4,10.8,0.371,2.2,7.4,0.292,1.8,3.4,0.545,1.2,1.2,1,0.6,2.8,3.4,3.7,1.5,0.6,1.2,4.9,11.4
2016,Karl Cochran,RIO,23,17,0,198,4.9,10.7,0.458,1.8,6,0.303,3.1,4.7,0.654,0.9,1.1,0.833,0.7,2.9,3.6,1.8,2.4,1.3,1.6,3.6,12.5
2016,Sam Coleman,BAK,28,6,0,54,0.7,6.7,0.1,0,0.7,0,0.7,6,0.111,2.7,5.3,0.5,3.3,6,9.3,2,1.3,0.7,1.3,9.3,4
2016,Sherron Collins,TEX,28,2,0,22,3.3,13.1,0.25,0,1.6,0,3.3,11.5,0.286,1.6,3.3,0.5,0,0,0,0,1.6,0,4.9,3.3,8.2
2016,Derek Cooke Jr.,BAK,24,47,21,1099,3.1,5.5,0.563,0,0,NA,3.1,5.5,0.563,1.3,2.6,0.494,4.7,6.1,10.8,1.7,1.1,1.2,1.7,3.9,7.4
2016,Quinn Cook,CAN,22,43,37,1451,7.7,16.4,0.466,2.1,5.6,0.382,5.5,10.9,0.509,3.4,4,0.863,0.8,3.4,4.2,5.8,1.3,0,2.5,2.2,20.9
2016,Jack Cooley,IDA,24,6,5,168,7.5,13.7,0.547,0,0.6,0,7.5,13.1,0.574,3.6,5.8,0.63,6.9,8.4,15.2,1.7,2.4,0.2,3,4.3,18.6
2016,Bryce Cotton,AUS,23,6,6,197,6.8,13,0.521,2.7,5.7,0.484,4,7.3,0.55,4.9,5.3,0.931,0.5,3.1,3.7,4.4,1.3,0.2,2,2.6,21.2
2016,Daniel Coursey,TOT,23,44,11,612,5.3,9.8,0.542,0,0.1,0,5.3,9.6,0.549,1,1.4,0.739,2.1,5.4,7.5,1.2,0.9,1.5,1.4,5.8,11.6
2016,Aaron Craft,SAN,24,30,30,1055,5.4,11.5,0.466,0.9,3.1,0.278,4.5,8.4,0.534,2.2,2.7,0.823,0.5,4.2,4.7,7.5,2,0.9,2.4,3.1,13.8
2016,Chris Crawford,CAN,23,15,3,325,3.7,11.6,0.314,2.2,7.6,0.29,1.4,4,0.361,0.1,0.2,0.5,0.2,4.5,4.8,6.5,0.9,1.1,2.2,3.4,9.6
2016,Jordon Crawford,WES,25,47,6,929,5.9,13.5,0.436,1.1,3.8,0.296,4.8,9.7,0.49,2.6,2.9,0.882,0.5,2.2,2.7,4.3,2.2,0.1,2.7,3.5,15.5
2016,Will Cummings,RIO,23,49,49,1780,6.5,13.8,0.471,2.1,5.6,0.384,4.3,8.2,0.53,5.2,6.6,0.787,0.8,2.7,3.6,4.8,1.9,0.1,3.1,3.2,20.3
2016,Jared Cunningham,IDA,24,3,3,96,4.5,16.1,0.279,2.6,7.1,0.368,1.9,9,0.208,7.9,9.4,0.84,0,3.7,3.7,5.2,0.7,0,3,3.4,19.5
2016,DeAndre Daniels,RAP,23,8,5,110,2.6,11.5,0.229,1.3,4.9,0.267,1.3,6.5,0.2,1,2,0.5,2.3,6.2,8.5,1.3,0.7,0.7,2,2.9,7.5
2016,Alex Davis,ERI,24,50,42,1340,4.1,8.8,0.465,0,0.1,0,4.1,8.8,0.469,3.4,4.4,0.778,2.6,4.5,7.1,1.2,0.8,1.7,2.2,5,11.6
2016,Baron Davis,DEL,36,6,0,135,7.2,20.3,0.355,3.7,11.7,0.318,3.5,8.5,0.406,2.4,2.7,0.9,0.5,3.5,4,5.6,1.9,0.5,3.2,4.8,20.5
2016,Andre Dawkins,TEX,24,12,8,360,6.4,13.7,0.467,3.8,8.7,0.437,2.6,5,0.52,1.4,1.6,0.875,0.3,2.3,2.6,1.9,1.1,0.1,1.8,3,18
2016,Branden Dawson,TOT,22,29,0,613,7.6,14.7,0.518,0.2,0.5,0.444,7.4,14.2,0.521,2,3.5,0.576,3.6,4.8,8.4,1.8,1.9,1.2,2.1,2.7,17.5
2016,Dewayne Dedmon,ERI,26,1,1,34,7.4,13.8,0.538,0,0,NA,7.4,13.8,0.538,3.2,3.2,1,9.5,13.8,23.3,0,0,3.2,2.1,4.2,18
2016,Bryce Dejean-Jones,IDA,23,9,7,282,7.1,16.7,0.427,2.6,7.5,0.339,4.6,9.2,0.5,5.2,6.5,0.804,1.9,4,5.9,2.6,2.3,0.3,2.6,3.7,22.1
2016,Sam Dekker,RIO,21,7,0,163,7.3,17.4,0.418,2,8.4,0.237,5.3,9.1,0.585,1.8,2.7,0.667,3.5,4.6,8.2,2.4,0.9,0.2,2.7,1.1,18.3
2016,Deng Deng,TEX,24,16,0,209,2.9,7.6,0.386,0,0.5,0,2.9,7.1,0.415,1.6,2.8,0.563,4,7.1,11,1.2,1.7,2.1,2.6,5.3,7.4
2016,Spencer Dinwiddie,GRR,22,13,11,438,5,11.9,0.421,1.3,3.9,0.34,3.7,8.1,0.459,4.4,5,0.869,0.7,3,3.7,6.4,2.3,0.7,2.3,2.9,15.7
2016,Asauhn Dixon-Tatum,MAI,NA,16,0,218,3,8.8,0.34,0,0,NA,3,8.8,0.34,1.8,2.3,0.786,4.8,5.9,10.7,0,0.2,2,1.5,5.6,7.8
2016,Henry Domercant,IDA,35,12,0,201,3.8,10.7,0.35,1.6,5.7,0.281,2.1,5,0.429,3.9,4.7,0.846,0.9,2.9,3.8,1.4,0.7,0.4,1.3,3.2,13.1
2016,Chris Douglas-Roberts,TEX,29,15,15,546,7.3,14.2,0.512,0.9,2.8,0.326,6.3,11.3,0.558,3.4,3.6,0.927,0.7,3.6,4.3,2,1.3,0.5,2.1,2.5,18.8
2016,Jordan Downing,BAK,24,10,0,82,5.3,17.1,0.308,2.2,7.5,0.294,3.1,9.7,0.318,0,0,NA,0,1.8,1.8,1.3,0,0,0.9,2.2,12.7
2016,Larry Drew,SFL,25,3,0,45,4.8,8,0.6,3.2,6.4,0.5,1.6,1.6,1,0.8,1.6,0.5,0,1.6,1.6,3.2,1.6,0,0,2.4,13.6
2016,Terrence Drisdom,SAN,23,26,0,461,5.8,12.7,0.457,0.7,2.5,0.281,5.1,10.2,0.5,1.9,2.7,0.706,1.4,5,6.4,2.5,1.9,1.2,1.8,3.6,14.1
2016,Duje Dukan,REN,24,27,27,780,6.5,16,0.403,3.4,9.1,0.371,3.1,6.9,0.447,1.8,2.5,0.722,0.8,4.5,5.4,1.5,0.8,0.6,2.1,3.9,18.1
2016,Michael Dunigan,CAN,26,33,19,686,5.1,10.3,0.5,0,0.1,0,5.1,10.2,0.503,3.3,5.4,0.612,3.2,6,9.2,1.5,1.2,1.7,1.6,5.4,13.6
2016,Allen Durham,TEX,27,24,7,565,5.7,10.4,0.552,0.3,0.6,0.444,5.5,9.8,0.558,1.8,2.6,0.683,5,6.4,11.3,1.5,0.8,1.2,1.7,3.1,13.5
2016,Cleanthony Early,WES,24,7,7,234,6.3,14.2,0.446,1.5,4.6,0.333,4.8,9.5,0.5,2.6,4.3,0.607,1.5,6.3,7.8,1.2,1.4,0.8,2.5,3.2,16.8
2016,Devin Ebanks,GRR,26,48,48,1746,7.4,16.9,0.439,1.7,5.5,0.315,5.7,11.4,0.499,5.1,6.4,0.805,1.4,5.5,6.9,1.6,1.6,0.3,2.4,2.4,21.6
2016,Jarell Eddie,AUS,24,11,9,315,6.1,11.4,0.53,3.7,7,0.525,2.4,4.5,0.538,1.9,2.1,0.944,0,5,5,1.3,0.5,0.2,1.6,2.5,17.7
2016,Nnanna Egwu,ERI,23,50,50,1588,4.8,9.9,0.484,0,0,NA,4.8,9.9,0.484,0.8,1,0.756,2.7,5.4,8.1,1.6,0.9,1.5,1.8,3.5,10.4
2016,Melvin Ejim,ERI,24,39,39,1275,5.9,12.4,0.473,1,3,0.33,4.9,9.4,0.518,3.3,4.2,0.791,2.2,6.3,8.5,3.4,1.7,0.4,3.2,4.3,16
2016,Ella Ellis,MAI,25,3,0,5,0,14.4,0,0,14.4,0,0,0,NA,14.4,14.4,1,0,0,0,0,0,7.2,0,0,14.4
2016,James Ennis,IOW,25,24,21,799,7.1,15.7,0.454,1.9,5.9,0.321,5.2,9.8,0.535,4.1,5.9,0.697,2,4.5,6.5,2.8,1.1,0.5,2.9,3,20.3
2016,Micheal Eric,TEX,27,39,37,1055,6.8,11.4,0.598,0,0,NA,6.8,11.4,0.598,2.1,2.8,0.735,4.5,8,12.5,0.8,0.7,2.7,2.5,4.5,15.7
2016,Maxie Esho,IOW,24,35,0,554,5.3,12.1,0.441,0.6,2.2,0.265,4.7,9.9,0.48,2.1,2.9,0.733,1.9,5.9,7.9,1,1.4,0.9,2.6,4.7,13.4
2016,Jeremy Evans,TEX,28,4,4,143,6.5,13.1,0.5,1.8,4.5,0.389,4.8,8.6,0.559,2,2.8,0.727,2.8,6.3,9.1,1,1.5,0.5,1.8,4,16.9
2016,C.J. Fair,FOR,24,50,43,1663,6.5,13.4,0.485,1.2,3.3,0.355,5.3,10.1,0.527,3.1,3.9,0.801,1.5,6.1,7.5,2,1.1,0.6,2.3,2.3,17.3
2016,Mustapha Farrakhan,OKL,27,19,0,326,6.2,15.5,0.4,2.8,6.6,0.417,3.4,8.8,0.388,2.7,3.5,0.75,0.9,2.8,3.6,2.3,1.5,0.4,2.7,2.9,17.8
2016,Cristiano Felicio,CAN,23,4,4,95,9.5,14.8,0.641,1.5,3.8,0.4,8,11,0.724,1.1,1.5,0.75,3,5.3,8.3,1.5,0.8,2.3,3,4.9,21.6
2016,Brandon Fields,TOT,27,50,23,1441,6.7,15.3,0.436,1.3,4.4,0.303,5.3,10.9,0.489,3.7,4.7,0.774,0.8,3.6,4.4,5,1,0,3.4,2.6,18.3
2016,Gary Forbes,GRR,30,3,0,38,3.8,17.1,0.222,0.9,10.4,0.091,2.8,6.6,0.429,0,0,NA,2.8,3.8,6.6,0.9,0,0,2.8,3.8,8.5
2016,Xavier Ford,GRR,23,38,1,435,3.6,7.9,0.448,0,0.6,0,3.6,7.4,0.483,1.3,1.7,0.762,2,2.6,4.6,1.1,1,0.3,1.7,4.2,8.4
2016,Jamaal Franklin,LOS,24,4,2,103,5.6,11.9,0.471,1.4,3.8,0.364,4.2,8,0.522,3.1,5.6,0.563,2.4,4.5,7,5.2,1,1,3.5,4.5,15.7
2016,Michael Frazier,TOT,21,36,2,605,5.1,11.8,0.432,1.5,4.3,0.356,3.6,7.5,0.476,2.5,3.5,0.712,0.6,4.4,5,2.7,1.4,0.2,1.8,2.6,14.3
2016,Tim Frazier,MAI,25,8,7,240,6.6,11.8,0.557,1.2,3,0.4,5.4,8.8,0.61,3.6,4.8,0.75,2.8,8.1,10.9,11.5,1.6,0.5,3.7,3.4,18
2016,Jimmer Fredette,WES,26,40,39,1431,7.3,15.9,0.458,2.1,5.1,0.411,5.2,10.8,0.48,4.5,5,0.904,0.6,3.8,4.5,5,1.8,0.2,2.5,1.9,21.2
2016,Sundiata Gaines,REN,29,4,4,108,9.3,20,0.467,3.7,8,0.458,5.7,12,0.472,4.3,5.3,0.813,0.7,4.7,5.3,5.3,2.3,0,3,1.7,26.7
2016,Gideon Gamble,FOR,25,5,0,34,4.2,18,0.235,2.1,10.6,0.2,2.1,7.4,0.286,0,0,NA,0,3.2,3.2,3.2,1.1,1.1,0,6.4,10.6
2016,CJ Giles,WES,30,4,0,23,0,3.1,0,0,0,NA,0,3.1,0,1.6,3.1,0.5,4.7,7.8,12.5,0,0,4.7,4.7,12.5,1.6
2016,Ryan Gomes,LOS,33,31,28,993,7.4,15.4,0.482,1.7,4.7,0.372,5.7,10.7,0.53,3.9,4.5,0.856,2.6,6.5,9.1,3.5,1,0.4,1.3,3.3,20.5
2016,Treveon Graham,IDA,22,46,20,1397,6.7,14.6,0.46,1.8,5.3,0.33,4.9,9.3,0.535,3.5,5.6,0.622,1.9,5.3,7.2,1.9,1,0.2,1.6,3,18.6
2016,Kentrell Gransberry,LOS,30,1,0,7,0,0,NA,0,0,NA,0,0,NA,5.1,10.3,0.5,5.1,10.3,15.4,0,0,0,0,20.6,5.1
2016,Erick Green,REN,24,40,39,1488,8.5,16.5,0.512,2.8,6.4,0.443,5.6,10.2,0.555,5.1,6,0.847,0.6,3.7,4.3,3.9,1.3,0.3,1.7,1.7,24.9
2016,Ty Greene,DEL,23,48,36,1229,4.6,10.5,0.436,2.1,5.2,0.402,2.5,5.2,0.469,3.7,4.2,0.874,0.4,2.8,3.1,1.3,1.6,0.4,1,3.3,14.9
2016,Cam Griffin,TEX,22,6,0,36,5,10,0.5,0,0,NA,5,10,0.5,1,2,0.5,3,4,7,1,1,0,1,4,11
2016,Jorge Gutierrez,CAN,27,22,20,611,5.5,12.7,0.431,0.5,2.6,0.205,4.9,10.1,0.488,3.2,3.8,0.844,0.8,4.7,5.4,7.4,2.8,0.2,3.9,4.1,14.7
2016,Jordan Hamilton,RIO,25,14,0,409,7.2,14.5,0.497,1.5,4.1,0.362,5.7,10.4,0.551,2.5,3.3,0.737,3,8.5,11.5,4.8,1.1,1.1,2.5,3.6,18.4
2016,Cliff Hammonds,REN,30,46,9,1386,3.8,8.6,0.443,1.4,4.4,0.316,2.4,4.2,0.578,0.9,1.5,0.596,1,3.8,4.8,6.3,1.6,0.3,1.8,2.9,9.9
2016,Stefhon Hannah,GRR,30,9,0,143,4,10.1,0.4,2,4,0.5,2,6,0.333,1.5,2,0.75,0.5,3,3.5,5,2,0.5,3.3,3.3,11.6
2016,Tim Hardaway Jr.,TOT,23,5,2,134,7,16.9,0.413,3.2,9.9,0.324,3.8,7,0.538,8.1,9.1,0.882,0.5,3,3.5,2.7,0.8,0,2.4,3.5,25.3
2016,Justin Harper,LOS,26,42,26,1214,7,14.9,0.472,2.6,6.7,0.391,4.4,8.2,0.538,2.4,2.7,0.891,2.5,4.7,7.1,2,0.9,0.8,1.3,3.6,19.1
2016,Montrezl Harrell,RIO,22,12,12,467,8.8,16.5,0.533,0.9,3.9,0.24,7.9,12.6,0.622,3.9,6,0.654,2.9,5.6,8.6,3.1,0.9,2.2,2.6,3.3,22.4
2016,Aaron Harrison,TOT,21,13,7,389,6.4,17.6,0.363,1.7,6.3,0.265,4.7,11.3,0.418,6.8,8.2,0.82,0.8,3.6,4.4,2.3,1.3,0.5,2.6,3.1,21.2
2016,Anthony Harris,FOR,30,29,11,431,5.9,13.1,0.452,0.9,2.2,0.423,5,10.9,0.458,1.5,2.2,0.692,0.8,3.1,3.9,4.6,1.6,0.3,3.3,4.6,14.3
2016,Andrew Harrison,IOW,21,46,45,1622,5.8,13.3,0.437,1.7,4.6,0.365,4.1,8.7,0.476,5.5,7.1,0.783,0.5,3.9,4.4,5,1.5,0.5,3.3,3.2,18.8
